segment,region,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Aviation,lithuania,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05,9.2202399527041e-05
Aviation,luxembourg,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06,9.669578910419246e-06
Aviation,malta,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06,6.143223246506162e-06
Aviation,netherlands,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06,2.110073593247095e-06
Aviation,norway,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06,1.7580303868112647e-06
Aviation,poland,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06,3.1713011074710684e-06
Aviation,portugal,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06,1.8272586143630066e-06
Aviation,romania,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06,5.937299066229905e-06
Aviation,slovakia,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822,0.00017509054757242822
Aviation,slovenia,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562,0.408696356143562
Aviation,spain,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07,5.266882088105554e-07
Aviation,sweden,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06,2.954212237816292e-06
Aviation,switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cement,austria,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07,4.90482952995739e-07
Cement,belgium,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07,3.158500112697605e-07
Cement,bulgaria,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07,9.856562552578787e-07
Cement,croatia,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07,8.297659391128511e-07
Cement,cyprus,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06,1.412005410028148e-06
Cement,czechia,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07,4.7036499252864077e-07
Cement,denmark,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07,7.635456133288028e-07
Cement,estonia,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503,0.0005184576300088503
Cement,finland,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06,1.2257802316064787e-06
Cement,france,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07,1.6072449298907078e-07
Cement,germany,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08,6.375368253073729e-08
Cement,greece,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07,3.4813033811507286e-07
Cement,hungary,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06,1.1930259545023246e-06
Cement,iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cement,ireland,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07,5.525101721669465e-07
Cement,italy,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07,1.2787888294098671e-07
Cement,latvia,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06,2.15814508166011e-06
Cement,liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cement,lithuania,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06,1.4752796302489333e-06
Cement,luxembourg,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06,2.704117463203851e-06
